priority,collection_id
2,Groß Mohrdorf Mecklenburg-Vorpommern
2,Großmölsen Thüringen
2,Groß Molzahn Mecklenburg-Vorpommern
2,Großnaundorf Sachsen
2,Groß Nemerow Mecklenburg-Vorpommern
2,Großneuhausen Thüringen
2,Großniedesheim Rheinland-Pfalz
2,Groß Niendorf Schleswig-Holstein
2,Groß Nordende Schleswig-Holstein
2,Großobringen Thüringen
2,Groß Oesingen Niedersachsen
2,Groß Offenseth-Aspern Schleswig-Holstein
2,Großolbersdorf Sachsen
2,Großostheim Bayern
2,Groß Pampau Schleswig-Holstein
2,Groß Pankow (Prignitz) Brandenburg
2,Groß Plasten Mecklenburg-Vorpommern
2,Groß Polzin Mecklenburg-Vorpommern
2,Großpösna Sachsen
2,Großpostwitz/O.L. - Budestecy Sachsen
2,Großpürschütz Thüringen
2,Groß Quenstedt Sachsen-Anhalt
2,Großräschen Brandenburg
2,Groß Rheide Schleswig-Holstein
2,Großrinderfeld Baden-Württemberg
2,Groß Roge Mecklenburg-Vorpommern
2,Groß-Rohrheim Hessen
2,Großröhrsdorf Sachsen
2,Groß Rönnau Schleswig-Holstein
2,Großrosseln Saarland
2,Großrückerswalde Sachsen
2,Großrudestedt Thüringen
2,Groß Sarau Schleswig-Holstein
2,Groß Schacksdorf-Simmersdorf Brandenburg
2,Groß Schenkenberg Schleswig-Holstein
2,Großschirma Sachsen
2,Großschönau Sachsen
2,Großschwabhausen Thüringen
2,Großschweidnitz Sachsen
2,Groß Schwiesow Mecklenburg-Vorpommern
2,Großseifen Rheinland-Pfalz
2,Groß Siemz Mecklenburg-Vorpommern
2,Großsolt Schleswig-Holstein
2,Großsteinhausen Rheinland-Pfalz
2,Groß Stieten Mecklenburg-Vorpommern
2,Groß Teetzleben Mecklenburg-Vorpommern
2,Großthiemig Brandenburg
2,Groß Twülpstedt Niedersachsen
2,Groß-Umstadt Hessen
2,Großvargula Thüringen
2,Groß Vollstedt Schleswig-Holstein
2,Großwallstadt Bayern
2,Großweil Bayern
2,Großweitzschen Sachsen
2,Groß Wittensee Schleswig-Holstein
2,Groß Wokern Mecklenburg-Vorpommern
2,Großwoltersdorf Brandenburg
2,Groß Wüstenfelde Mecklenburg-Vorpommern
2,Groß-Zimmern Hessen
2,Grothusenkoog Schleswig-Holstein
2,Grove Schleswig-Holstein
2,Groven Schleswig-Holstein
2,Grub Thüringen
2,Grub a.Forst Bayern
2,Grube Schleswig-Holstein
2,Gruibingen Baden-Württemberg
2,Grumbach Rheinland-Pfalz
2,Grünbach Sachsen
2,Grünberg Hessen
2,Gründau Hessen
2,Grundhof Schleswig-Holstein
2,Grundsheim Baden-Württemberg
2,Grünebach Rheinland-Pfalz
2,Grünenbach Bayern
2,Grünendeich Niedersachsen
2,Grünewald Brandenburg
2,Grünhain-Beierfeld Sachsen
2,Grünhainichen Sachsen
2,Grünheide (Mark) Brandenburg
2,Grünkraut Baden-Württemberg
2,Grünow Brandenburg
2,Grünow Mecklenburg-Vorpommern
2,Grunow-Dammendorf Brandenburg
2,Grünsfeld Baden-Württemberg
2,Grünstadt Rheinland-Pfalz
2,Grünwald Bayern
2,Gschwend Baden-Württemberg
2,Gstadt am Chiemsee Bayern
2,Guben Brandenburg
2,Güby Schleswig-Holstein
2,Guckheim Rheinland-Pfalz
2,Gückingen Rheinland-Pfalz
2,Gudendorf Schleswig-Holstein
2,Gudensberg Hessen
2,Guderhandviertel Niedersachsen
2,Gudow Schleswig-Holstein
2,Guggenhausen Baden-Württemberg
2,Güglingen Baden-Württemberg
2,Guhrow Brandenburg
2,Guldental Rheinland-Pfalz
2,Gülitz-Reetz Brandenburg
2,Güllesheim Rheinland-Pfalz
2,Gültz Mecklenburg-Vorpommern
2,Gülzow Mecklenburg-Vorpommern
2,Gülzow Schleswig-Holstein
2,Gülzow-Prüzen Mecklenburg-Vorpommern
2,Gumbsheim Rheinland-Pfalz
2,Gummersbach Nordrhein-Westfalen
2,Gumperda Thüringen
2,Gumtow Brandenburg
2,Gundelfingen Baden-Württemberg
2,Gundelfingen a.d.Donau Bayern
2,Gundelsheim Bayern
2,Gundelsheim Baden-Württemberg
2,Gunderath Rheinland-Pfalz
2,Gundersheim Rheinland-Pfalz
2,Gundersweiler Rheinland-Pfalz
2,Gundheim Rheinland-Pfalz
2,Gundremmingen Bayern
2,Gunningen Baden-Württemberg
2,Günstedt Thüringen
2,Guntersblum Rheinland-Pfalz
2,Güntersleben Bayern
2,Günzach Bayern
2,Günzburg Bayern
2,Gunzenhausen Bayern
2,Gusborn Niedersachsen
2,Gusenburg Rheinland-Pfalz
2,Gusow-Platkow Brandenburg
2,Güsten Sachsen-Anhalt
2,Güster Schleswig-Holstein
2,Gusterath Rheinland-Pfalz
2,Gustow Mecklenburg-Vorpommern
2,Güstrow Mecklenburg-Vorpommern
2,Gutach im Breisgau Baden-Württemberg
2,Gutach (Schwarzwaldbahn) Baden-Württemberg
2,Guteborn Brandenburg
2,Gutenacker Rheinland-Pfalz
2,Gütenbach Baden-Württemberg
2,Gutenberg Rheinland-Pfalz
2,Gutenborn Sachsen-Anhalt
2,Guteneck Bayern
2,Gutenstetten Bayern
2,Gutenzell-Hürbel Baden-Württemberg
2,Gütersloh Nordrhein-Westfalen
2,Guthmannshausen Thüringen
2,Gutow Mecklenburg-Vorpommern
2,Guttenberg Bayern
2,Gutweiler Rheinland-Pfalz
2,Gützkow Mecklenburg-Vorpommern
2,Guxhagen Hessen
2,Gyhum Niedersachsen
2,Haag Bayern
2,Haag an der Amper Bayern
2,Haag in Oberbayern Bayern
2,Haale Schleswig-Holstein
2,Haan Nordrhein-Westfalen
2,Haar Bayern
2,Haarbach Bayern
2,Habach Bayern
2,Habichtswald Hessen
2,Habscheid Rheinland-Pfalz
2,Haby Schleswig-Holstein
2,Hachenburg Rheinland-Pfalz
2,Hackenheim Rheinland-Pfalz
2,Hadamar Hessen
2,Hademstorf Niedersachsen
2,Hadenfeld Schleswig-Holstein
2,Hafenlohr Bayern
2,Hage Niedersachsen
2,Häg-Ehrsberg Baden-Württemberg
2,Hagelstadt Bayern
2,Hagen Schleswig-Holstein
2,Hagen Nordrhein-Westfalen
2,Hagen am Teutoburger Wald Niedersachsen
2,Hagenbach Rheinland-Pfalz
2,Hagenbüchach Bayern
2,Hagenburg Niedersachsen
2,Hagen im Bremischen Niedersachsen
2,Hagenow Mecklenburg-Vorpommern
2,Hagermarsch Niedersachsen
2,Hagnau am Bodensee Baden-Württemberg
2,Hahausen Niedersachsen
2,Hahn Rheinland-Pfalz
2,Hahn am See Rheinland-Pfalz
2,Hahnbach Bayern
2,Hahn bei Marienberg Rheinland-Pfalz
2,Hahnenbach Rheinland-Pfalz
2,Hahnheim Rheinland-Pfalz
2,Hähnichen Sachsen
2,Hahnstätten Rheinland-Pfalz
2,Hahnweiler Rheinland-Pfalz
2,Haibach Bayern
2,Haidmühle Bayern
2,Haiger Hessen
2,Haigerloch Baden-Württemberg
2,Haimhausen Bayern
2,Haiming Bayern
2,Haina Hessen
2,Haina Thüringen
2,Hainau Rheinland-Pfalz
2,Hainburg Hessen
2,Hainewalde Sachsen
2,Hainfeld Rheinland-Pfalz
2,Hainichen Sachsen
2,Hainichen Thüringen
2,Hainrode/Hainleite Thüringen
2,Hainsfarth Bayern
2,Hainspitz Thüringen
2,Haiterbach Baden-Württemberg
2,Halbe Brandenburg
2,Halbemond Niedersachsen
2,Halberstadt Sachsen-Anhalt
2,Halblech Bayern
2,Halbs Rheinland-Pfalz
2,Haldensleben Sachsen-Anhalt
2,Haldenwang Bayern
2,Halenbeck-Rohlsdorf Brandenburg
2,Halfing Bayern
2,Hallbergmoos Bayern
2,Halle Niedersachsen
2,Hallenberg Nordrhein-Westfalen
2,Hallerndorf Bayern
2,Halle (Saale) Sachsen-Anhalt
2,Halle (Westf.) Nordrhein-Westfalen
2,Hallgarten Rheinland-Pfalz
2,Hallig Hooge Schleswig-Holstein
2,Hallschlag Rheinland-Pfalz
2,Hallstadt Bayern
2,Hallungen Thüringen
2,Halsbach Bayern
2,Halsbrücke Sachsen
2,Halsdorf Rheinland-Pfalz
2,Halsenbach Rheinland-Pfalz
2,Halstenbek Schleswig-Holstein
2,Haltern am See Nordrhein-Westfalen
2,Halver Nordrhein-Westfalen
2,Halvesbostel Niedersachsen
2,Hambach Rheinland-Pfalz
2,Hamberge Schleswig-Holstein
2,Hambergen Niedersachsen
2,Hambrücken Baden-Württemberg
2,Hambuch Rheinland-Pfalz
2,Hambühren Niedersachsen
1,Hamburg Hamburg
2,Hamdorf Schleswig-Holstein
2,Hämelhausen Niedersachsen
2,Hameln Niedersachsen
2,Hamersen Niedersachsen
2,Hamfelde Schleswig-Holstein
2,Hamm Nordrhein-Westfalen
2,Hamm Rheinland-Pfalz
2,Hammah Niedersachsen
2,Hamm am Rhein Rheinland-Pfalz
2,Hammelburg Bayern
2,Hammer a.d. Uecker Mecklenburg-Vorpommern
2,Hammersbach Hessen
2,Hammerstedt Thüringen
2,Hammerstein Rheinland-Pfalz
2,Hamminkeln Nordrhein-Westfalen
2,Hammoor Schleswig-Holstein
2,Hamm (Sieg) Rheinland-Pfalz
2,Hamwarde Schleswig-Holstein
2,Hamweddel Schleswig-Holstein
2,Hanau Hessen
2,Handeloh Niedersachsen
2,Handewitt Schleswig-Holstein
2,Handorf Niedersachsen
2,Handrup Niedersachsen
2,Hanerau-Hademarschen Schleswig-Holstein
2,Hangen-Weisheim Rheinland-Pfalz
2,Hanhofen Rheinland-Pfalz
2,Hankensbüttel Niedersachsen
2,Hann. Münden Niedersachsen
1,Hannover Niedersachsen
2,Hanroth Rheinland-Pfalz
2,Hanshagen Mecklenburg-Vorpommern
2,Hanstedt Niedersachsen
2,Happurg Bayern
2,Harbach Rheinland-Pfalz
2,Harbke Sachsen-Anhalt
2,Harburg (Schwaben) Bayern
2,Hardebek Schleswig-Holstein
2,Hardegsen Niedersachsen
2,Hardert Rheinland-Pfalz
2,Hardheim Baden-Württemberg
2,Hardisleben Thüringen
2,Hardt Rheinland-Pfalz
2,Hardt Baden-Württemberg
2,Hardthausen am Kocher Baden-Württemberg
2,Haren (Ems) Niedersachsen
2,Hargarten Rheinland-Pfalz
2,Hargesheim Rheinland-Pfalz
2,Harmsdorf Schleswig-Holstein
2,Harmstorf Niedersachsen
2,Harpstedt Niedersachsen
2,Harra Thüringen
2,Harrislee Schleswig-Holstein
2,Harschbach Rheinland-Pfalz
2,Harscheid Rheinland-Pfalz
2,Harsdorf Bayern
2,Harsefeld Niedersachsen
2,Harsewinkel Nordrhein-Westfalen
2,Harsleben Sachsen-Anhalt
2,Harspelt Rheinland-Pfalz
2,Harsum Niedersachsen
2,Hartenfels Rheinland-Pfalz
2,Hartenholm Schleswig-Holstein
2,Hartenstein Sachsen
2,Hartenstein Bayern
2,Hartha Sachsen
2,Harthausen Rheinland-Pfalz
2,Hartheim am Rhein Baden-Württemberg
2,Harth-Pöllnitz Thüringen
2,Härtlingen Rheinland-Pfalz
2,Hartmannsdorf Sachsen
2,Hartmannsdorf Thüringen
2,Hartmannsdorf bei Kirchberg Sachsen
2,Hartmannsdorf-Reichenau Sachsen
2,Harxheim Rheinland-Pfalz
2,Harzgerode Sachsen-Anhalt
2,Harztor Thüringen
2,Hasbergen Niedersachsen
2,Hasborn Rheinland-Pfalz
2,Haschbach am Remigiusberg Rheinland-Pfalz
2,Hasel Baden-Württemberg
2,Haselau Schleswig-Holstein
2,Haselbach Bayern
2,Haselbach Thüringen
2,Haselbachtal Sachsen
2,Haseldorf Schleswig-Holstein
2,Haselund Schleswig-Holstein
2,Haselünne Niedersachsen
2,Hasenkrug Schleswig-Holstein
2,Hasenmoor Schleswig-Holstein
2,Haserich Rheinland-Pfalz
2,Haslach im Kinzigtal Baden-Württemberg
2,Hasloch Bayern
2,Hasloh Schleswig-Holstein
2,Haßbergen Niedersachsen
2,Hassel Sachsen-Anhalt
2,Hasselbach Rheinland-Pfalz
2,Hasselberg Schleswig-Holstein
2,Hasselroth Hessen
2,Hassel (Weser) Niedersachsen
2,Hassendorf Niedersachsen
2,Haßfurt Bayern
2,Haßleben Thüringen
2,Haßloch Rheinland-Pfalz
2,Haßmersheim Baden-Württemberg
2,Haßmoor Schleswig-Holstein
2,Haste Niedersachsen
2,Hatten Niedersachsen
2,Hattenhofen Bayern
2,Hattenhofen Baden-Württemberg
2,Hattersheim Hessen
2,Hattert Rheinland-Pfalz
2,Hattgenstein Rheinland-Pfalz
2,Hattingen Nordrhein-Westfalen
2,Hattorf am Harz Niedersachsen
2,Hattstedt Schleswig-Holstein
2,Hattstedtermarsch Schleswig-Holstein
2,Hatzenbühl Rheinland-Pfalz
2,Hatzenport Rheinland-Pfalz
2,Hatzfeld Hessen
2,Hauenstein Rheinland-Pfalz
2,Haundorf Bayern
2,Hauneck Hessen
2,Haunetal Hessen
2,Haunsheim Bayern
2,Hauptstuhl Rheinland-Pfalz
2,Hauroth Rheinland-Pfalz
2,Hausach Baden-Württemberg
2,Hausbay Rheinland-Pfalz
2,Hausen Bayern
2,Hausen Rheinland-Pfalz
2,Hausen Thüringen
2,Hausen am Bussen Baden-Württemberg
2,Hausen am Tann Baden-Württemberg
2,Hausen b. Würzburg Bayern
2,Hausen im Wiesental Baden-Württemberg
2,Hausen ob Verena Baden-Württemberg
2,Hausen (Wied) Rheinland-Pfalz
2,Häusern Baden-Württemberg
2,Hausham Bayern
2,Häuslingen Niedersachsen
2,Haussömmern Thüringen
2,Hausten Rheinland-Pfalz
2,Hausweiler Rheinland-Pfalz
2,Hauteroda Thüringen
2,Hauzenberg Bayern
2,Havekost Schleswig-Holstein
2,Havelaue Brandenburg
2,Havelberg Sachsen-Anhalt
2,Havelsee Brandenburg
2,Haverlah Niedersachsen
2,Havetoft Schleswig-Holstein
2,Havixbeck Nordrhein-Westfalen
2,Hawangen Bayern
2,Hayingen Baden-Württemberg
2,Haynrode Thüringen
2,Hebertsfelden Bayern
2,Hebertshausen Bayern
2,Hechingen Baden-Württemberg
2,Hechthausen Niedersachsen
2,Heckelberg-Brunow Brandenburg
2,Hecken Rheinland-Pfalz
2,Heckenbach Rheinland-Pfalz
2,Heckenmünster Rheinland-Pfalz
2,Heckhuscheid Rheinland-Pfalz
2,Hecklingen Sachsen-Anhalt
2,Heddert Rheinland-Pfalz
2,Heddesbach Baden-Württemberg
2,Heddesheim Baden-Württemberg
2,Hedeper Niedersachsen
2,Hedersleben Sachsen-Anhalt
2,Hedwigenkoog Schleswig-Holstein
2,Heede Schleswig-Holstein
2,Heede Niedersachsen
2,Heek Nordrhein-Westfalen
2,Heemsen Niedersachsen
2,Heere Niedersachsen
2,Heeslingen Niedersachsen
2,Heeßen Niedersachsen
2,Hefersweiler Rheinland-Pfalz
2,Hehlen Niedersachsen
2,Heichelheim Thüringen
2,Heide Schleswig-Holstein
2,Heideblick Brandenburg
2,Heideck Bayern
2,Heidekamp Schleswig-Holstein
2,Heideland Brandenburg
2,Heideland Thüringen
2,Heidelberg Baden-Württemberg
2,Heiden Nordrhein-Westfalen
2,Heidenau Niedersachsen
2,Heidenau Sachsen
2,Heidenburg Rheinland-Pfalz
2,Heidenheim Bayern
2,Heidenheim an der Brenz Baden-Württemberg
2,Heidenrod Hessen
2,Heidersdorf Sachsen
2,Heidesee Brandenburg
2,Heidesheim am Rhein Rheinland-Pfalz
2,Heidgraben Schleswig-Holstein
2,Heidmoor Schleswig-Holstein
2,Heidmühlen Schleswig-Holstein
2,Heidweiler Rheinland-Pfalz
2,Heigenbrücken Bayern
2,Heikendorf Schleswig-Holstein
2,Heilbach Rheinland-Pfalz
2,Heilbad Heiligenstadt Thüringen
2,Heilberscheid Rheinland-Pfalz
2,Heilbronn Baden-Württemberg
2,Heilenbach Rheinland-Pfalz
2,Heiligenberg Baden-Württemberg
2,Heiligengrabe Brandenburg
2,Heiligenhafen Schleswig-Holstein
2,Heiligenhaus Nordrhein-Westfalen
2,Heiligenmoschel Rheinland-Pfalz
2,Heiligenroth Rheinland-Pfalz
2,Heiligenstadt Bayern
2,Heiligenstedten Schleswig-Holstein
2,Heiligenstedtenerkamp Schleswig-Holstein
2,Heiligkreuzsteinach Baden-Württemberg
2,Heilsbronn Bayern
2,Heilshoop Schleswig-Holstein
2,Heimbach Nordrhein-Westfalen
2,Heimbach Rheinland-Pfalz
2,Heimborn Rheinland-Pfalz
2,Heimbuchenthal Bayern
2,Heimenkirch Bayern
2,Heimertingen Bayern
2,Heimsheim Baden-Württemberg
2,Heimweiler Rheinland-Pfalz
2,Heinade Niedersachsen
2,Heinbockel Niedersachsen
2,Heinersbrück Brandenburg
2,Heinersreuth Bayern
2,Heiningen Niedersachsen
2,Heiningen Baden-Württemberg
2,Heinkenborstel Schleswig-Holstein
2,Heinrichsthal Bayern
2,Heinrichswalde Mecklenburg-Vorpommern
2,Heinsberg Nordrhein-Westfalen
2,Heinsdorfergrund Sachsen
2,Heinsen Niedersachsen
2,Heinzenbach Rheinland-Pfalz
2,Heinzenberg Rheinland-Pfalz
2,Heinzenhausen Rheinland-Pfalz
2,Heisdorf Rheinland-Pfalz
2,Heist Schleswig-Holstein
2,Heistenbach Rheinland-Pfalz
2,Heitersheim Baden-Württemberg
2,Helbedündorf Thüringen
2,Helbra Sachsen-Anhalt
2,Heldenstein Bayern
2,Heldrungen Thüringen
2,Helferskirchen Rheinland-Pfalz
2,Helgoland Schleswig-Holstein
2,Hellenhahn-Schellenberg Rheinland-Pfalz
2,Hellenthal Nordrhein-Westfalen
2,Hellertshausen Rheinland-Pfalz
2,Hellingen Thüringen
2,Hellschen-Heringsand-Unterschaar Schleswig-Holstein
2,Hellwege Niedersachsen
2,Helmbrechts Bayern
2,Helmenzen Rheinland-Pfalz
2,Helmeroth Rheinland-Pfalz
2,Helmsdorf Thüringen
2,Helmstadt Bayern
2,Helmstadt-Bargen Baden-Württemberg
2,Helmstedt Niedersachsen
2,Helmstorf Schleswig-Holstein
2,Helpsen Niedersachsen
2,Helsa Hessen
2,Helse Schleswig-Holstein
2,Heltersberg Rheinland-Pfalz
2,Helvesiek Niedersachsen
2,Hemau Bayern
2,Hemdingen Schleswig-Holstein
2,Hemer Nordrhein-Westfalen
2,Hemhofen Bayern
2,Hemleben Thüringen
2,Hemme Schleswig-Holstein
2,Hemmelzen Rheinland-Pfalz
2,Hemmersheim Bayern
2,Hemmingen Baden-Württemberg
2,Hemmingen Niedersachsen
2,Hemmingstedt Schleswig-Holstein
2,Hemmoor Niedersachsen
2,Hemsbach Baden-Württemberg
2,Hemsbünde Niedersachsen
2,Hemslingen Niedersachsen
2,Hemsloh Niedersachsen
2,Henau Rheinland-Pfalz
2,Hendungen Bayern
2,Henfenfeld Bayern
2,Henfstädt Thüringen
2,Hengersberg Bayern
2,Henneberg Thüringen
2,Hennef (Sieg) Nordrhein-Westfalen
2,Hennigsdorf Brandenburg
2,Hennstedt Schleswig-Holstein
2,Hennweiler Rheinland-Pfalz
2,Henschleben Thüringen
2,Henschtal Rheinland-Pfalz
2,Henstedt-Ulzburg Schleswig-Holstein
2,Hentern Rheinland-Pfalz
2,Hepberg Bayern
2,Heppenheim Hessen
2,Hepstedt Niedersachsen
2,Herbertingen Baden-Württemberg
2,Herbolzheim Baden-Württemberg
2,Herborn Hessen
2,Herborn Rheinland-Pfalz
2,Herbrechtingen Baden-Württemberg
2,Herbsleben Thüringen
2,Herbstadt Bayern
2,Herbstein Hessen
2,Herbstmühle Rheinland-Pfalz
2,Herchweiler Rheinland-Pfalz
2,Herdecke Nordrhein-Westfalen
2,Herdorf Rheinland-Pfalz
2,Herdwangen-Schönach Baden-Württemberg
2,Heretsried Bayern
2,Herford Nordrhein-Westfalen
2,Herforst Rheinland-Pfalz
2,Hergatz Bayern
2,Hergenfeld Rheinland-Pfalz
2,Hergenroth Rheinland-Pfalz
2,Hergensweiler Bayern
2,Hergersweiler Rheinland-Pfalz
2,Hergisdorf Sachsen-Anhalt
2,Heringen Hessen
2,Heringen/Helme Thüringen
2,Heringsdorf Schleswig-Holstein
2,Heringsdorf Mecklenburg-Vorpommern
2,Herl Rheinland-Pfalz
2,Herleshausen Hessen
2,Hermaringen Baden-Württemberg
2,Hermersberg Rheinland-Pfalz
2,Hermeskeil Rheinland-Pfalz
2,Hermsdorf Brandenburg
2,Hermsdorf Thüringen
2,Hermsdorf/Erzgebirge Sachsen
2,Herne Nordrhein-Westfalen
2,Herold Rheinland-Pfalz
2,Heroldishausen Thüringen
2,Heroldsbach Bayern
2,Heroldsberg Bayern
2,Heroldstatt Baden-Württemberg
2,Herrenberg Baden-Württemberg
2,Herrenhof Thüringen
2,Herren-Sulzbach Rheinland-Pfalz
2,Herresbach Rheinland-Pfalz
2,Herrieden Bayern
2,Herrischried Baden-Württemberg
2,Herrngiersdorf Bayern
2,Herrnhut Sachsen
2,Herrnschwende Thüringen
2,Herrsching am Ammersee Bayern
2,Herrstein Rheinland-Pfalz
2,Hersbruck Bayern
2,Herschbach Rheinland-Pfalz
2,Herschberg Rheinland-Pfalz
2,Herschbroich Rheinland-Pfalz
2,Herschdorf Thüringen
2,Herscheid Nordrhein-Westfalen
2,Herschweiler-Pettersheim Rheinland-Pfalz
2,Hersdorf Rheinland-Pfalz
2,Herten Nordrhein-Westfalen
2,Herxheim Rheinland-Pfalz
2,Herxheim am Berg Rheinland-Pfalz
2,Herxheimweyher Rheinland-Pfalz
2,Herzberg am Harz Niedersachsen
2,Herzberg (Elster) Brandenburg
2,Herzberg (Mark) Brandenburg
2,Herzebrock-Clarholz Nordrhein-Westfalen
2,Herzfeld Rheinland-Pfalz
2,Herzhorn Schleswig-Holstein
2,Herzlake Niedersachsen
2,Herzogenaurach Bayern
2,Herzogenrath Nordrhein-Westfalen
2,Hesel Niedersachsen
2,Hespe Niedersachsen
2,Heßdorf Bayern
2,Heßheim Rheinland-Pfalz
2,Hessigheim Baden-Württemberg
2,Hessisch Lichtenau Hessen
2,Hessisch Oldendorf Niedersachsen
2,Hesweiler Rheinland-Pfalz
2,Hetlingen Schleswig-Holstein
2,Hetschburg Thüringen
2,Hettenhausen Rheinland-Pfalz
2,Hettenleidelheim Rheinland-Pfalz
2,Hettenrodt Rheinland-Pfalz
2,Hettenshausen Bayern
2,Hettingen Baden-Württemberg
2,Hettstadt Bayern
2,Hettstedt Sachsen-Anhalt
2,Hetzerath Rheinland-Pfalz
2,Hetzles Bayern
2,Heubach Baden-Württemberg
2,Heuchelheim Hessen
2,Heuchelheim bei Frankenthal Rheinland-Pfalz
2,Heuchelheim-Klingen Rheinland-Pfalz
2,Heuchlingen Baden-Württemberg
2,Heuerßen Niedersachsen
2,Heukewalde Thüringen
2,Heupelzen Rheinland-Pfalz
2,Heusenstamm Hessen
2,Heustreu Bayern
2,Heusweiler Saarland
2,Heuthen Thüringen
2,Heuweiler Baden-Württemberg
2,Heuzert Rheinland-Pfalz
2,Heyen Niedersachsen
2,Heyersdorf Thüringen
2,Heygendorf Thüringen
2,Hiddenhausen Nordrhein-Westfalen
2,Hilbersdorf Thüringen
2,Hilchenbach Nordrhein-Westfalen
2,Hildburghausen Thüringen
2,Hilden Nordrhein-Westfalen
2,Hilders Hessen
2,Hildesheim Niedersachsen
2,Hildrizhausen Baden-Württemberg
2,Hilgenroth Rheinland-Pfalz
2,Hilgermissen Niedersachsen
2,Hilgert Rheinland-Pfalz
2,Hilgertshausen-Tandern Bayern
2,Hilkenbrook Niedersachsen
2,Hille Nordrhein-Westfalen
2,Hillerse Niedersachsen
2,Hillesheim Rheinland-Pfalz
2,Hillgroven Schleswig-Holstein
2,Hillscheid Rheinland-Pfalz
2,Hilpoltstein Bayern
2,Hilscheid Rheinland-Pfalz
2,Hilst Rheinland-Pfalz
2,Hiltenfingen Bayern
2,Hilter Niedersachsen
2,Hiltpoltstein Bayern
2,Hilzingen Baden-Württemberg
2,Himbergen Niedersachsen
2,Himmelkron Bayern
2,Himmelpforten Niedersachsen
2,Himmelstadt Bayern
2,Himmighofen Rheinland-Pfalz
2,Hingstheide Schleswig-Holstein
2,Hinrichshagen Mecklenburg-Vorpommern
2,Hinte Niedersachsen
2,Hinterschmiding Bayern
2,Hintersee Mecklenburg-Vorpommern
2,Hintertiefenbach Rheinland-Pfalz
2,Hinterweidenthal Rheinland-Pfalz
2,Hinterweiler Rheinland-Pfalz
2,Hinterzarten Baden-Württemberg
2,Hinzenburg Rheinland-Pfalz
2,Hinzert-Pölert Rheinland-Pfalz
2,Hinzweiler Rheinland-Pfalz
2,Hipstedt Niedersachsen
2,Hirrlingen Baden-Württemberg
2,Hirschaid Bayern
2,Hirschau Bayern
2,Hirschbach Bayern
2,Hirschberg Rheinland-Pfalz
2,Hirschberg Thüringen
2,Hirschberg an der Bergstraße Baden-Württemberg
2,Hirschfeld Sachsen
2,Hirschfeld Brandenburg
2,Hirschfeld Thüringen
2,Hirschfeld (Hunsrück) Rheinland-Pfalz
2,Hirschhorn Hessen
2,Hirschhorn/ Pfalz Rheinland-Pfalz
2,Hirschstein Sachsen
2,Hirschthal Rheinland-Pfalz
2,Hirten Rheinland-Pfalz
2,Hirzenhain Hessen
2,Hirz-Maulsbach Rheinland-Pfalz
2,Hittbergen Niedersachsen
2,Hitzacker Niedersachsen
2,Hitzhofen Bayern
2,Hitzhusen Schleswig-Holstein
2,Höchberg Bayern
2,Hochborn Rheinland-Pfalz
2,Hochdonn Schleswig-Holstein
2,Hochdorf Baden-Württemberg
2,Hochdorf-Assenheim Rheinland-Pfalz
2,Höchenschwand Baden-Württemberg
2,Hochheim Hessen
2,Hochheim Thüringen
2,Höchheim Bayern
2,Hochkirch - Bukecy Sachsen
2,Hochscheid Rheinland-Pfalz
2,Hochspeyer Rheinland-Pfalz
2,Höchstadt a.d.Aisch Bayern
2,Höchstädt a.d.Donau Bayern
2,Hochstadt a.Main Bayern
2,Höchstädt im Fichtelgebirge Bayern
2,Hochstadt (Pfalz) Rheinland-Pfalz
2,Hochstätten Rheinland-Pfalz
2,Höchstberg Rheinland-Pfalz
2,Höchstenbach Rheinland-Pfalz
2,Hochstetten-Dhaun Rheinland-Pfalz
2,Höchst im Odenwald Hessen
2,Hockenheim Baden-Württemberg
2,Hockweiler Rheinland-Pfalz
2,Hodenhagen Niedersachsen
2,Hodorf Schleswig-Holstein
2,Hof Bayern
2,Hof Rheinland-Pfalz
2,Hofbieber Hessen
2,Höfen an der Enz Baden-Württemberg
2,Hoffeld Schleswig-Holstein
2,Hoffeld Rheinland-Pfalz
2,Hofgeismar Hessen
2,Hofheim am Taunus Hessen
2,Hofheim in Unterfranken Bayern
2,Hofkirchen Bayern
2,Hofstetten Baden-Württemberg
2,Hofstetten Bayern
